tx_id,tx_time,amount,channel,merchant_category,home_country,merchant_country,is_foreign,high_risk_country,same_country,card_present,hour_of_day,day_of_week,customer_id,merchant_id,customer_age,tenure_months,past_chargebacks,vip_customer,ip_risk_score,device_trust_score,txns_last_24h,amount_last_24h,is_fraud
TX0DANLMZITB4XFV,2024-03-27 21:43:04,4.3,mobile,gaming,DE,NG,1,1,0,0,21,2,C651139,M40415,62,57,1,0,25.0,68.0,0,0.0,0
TXGBN4VY1E6CSMG1,2024-02-23 04:18:52,5.59,mobile,fuel,PL,NG,1,1,0,0,4,4,C732729,M67664,77,2,0,0,58.0,55.0,1,19.94,0
TXEIFAYN8XB0M3I8,2024-03-28 22:23:52,21.16,ecommerce,electronics,PL,DE,1,0,0,0,22,3,C597842,M86769,82,148,0,0,48.0,27.0,0,0.0,0
TXLO5J5JCTGRFAQ6,2024-01-08 16:34:29,76.79,ecommerce,grocery,PL,IN,1,0,0,0,16,0,C687266,M88658,67,33,0,0,22.0,47.0,0,0.0,0
TX6B975VBB18KX1H,2024-01-25 16:43:33,13.85,pos,restaurants,NL,US,1,0,0,1,16,3,C929219,M71704,45,96,0,0,18.0,62.0,4,70.36,0
TXL8VPUA0I710OHK,2024-02-18 08:52:58,50.57,pos,digital_services,UK,US,1,0,0,1,8,6,C288894,M35788,39,32,0,0,61.0,65.0,0,0.0,0
TXDIX65SROW27MHW,2024-03-06 10:38:14,49.35,mobile,travel,UK,PL,1,0,0,0,10,2,C562625,M62074,26,32,0,1,25.0,74.0,0,0.0,0
TXBCK5WGWBUN1T3G,2024-01-10 16:27:18,134.55,pos,restaurants,DE,US,1,0,0,1,16,2,C943579,M93826,68,47,0,0,35.0,46.0,0,0.0,0
TXE96VGSW99E935E,2024-03-13 08:44:47,14.11,pos,fashion,ES,NL,1,0,0,1,8,2,C588575,M45864,37,132,0,0,37.0,52.0,0,0.0,0
TXOYAGCWJKGE0R9K,2024-03-11 06:53:06,11.44,ecommerce,fuel,UK,UK,0,0,1,0,6,0,C237420,M96928,82,104,0,0,0.0,55.0,0,0.0,0
TXVKF0AVYYIJC49B,2024-01-14 17:04:45,13.36,ecommerce,digital_services,UK,US,1,0,0,0,17,6,C480670,M43766,66,127,0,0,41.0,44.0,1,25.11,0
TXOLSLYV6PAU0G7X,2024-03-02 03:54:58,49.31,pos,digital_services,DE,DE,0,0,1,1,3,5,C798940,M32550,51,47,0,0,29.0,68.0,1,4.75,0
TXQDOPDDUPOSLQP9,2024-01-18 16:59:25,8.33,ecommerce,electronics,FR,FR,0,0,1,0,16,3,C661861,M38740,56,106,0,0,22.0,76.0,0,0.0,0
TXATWFMFE1VBAG45,2024-03-26 16:11:12,4.46,ecommerce,restaurants,FR,NG,1,1,0,0,16,1,C268542,M40760,81,152,0,0,49.0,33.0,0,0.0,0
TXUG10QZSOLVXPWO,2024-01-02 03:55:25,40.59,ecommerce,gaming,PL,US,1,0,0,0,3,1,C608711,M89528,24,64,0,0,52.0,48.0,0,0.0,0
TXXVFIS0I7SDUHJZ,2024-02-22 12:07:22,11.0,ecommerce,fuel,UK,NG,1,1,0,0,12,3,C824824,M76597,23,24,0,0,61.0,44.0,0,0.0,0
TX6ZQ37II57XZ6VB,2024-03-29 17:02:16,46.15,ecommerce,travel,ES,UK,1,0,0,0,17,4,C138626,M74224,75,35,0,0,51.0,41.0,0,0.0,0
TXW6HO5TO058WO9O,2024-01-11 20:28:14,7.43,ecommerce,restaurants,FR,ES,1,0,0,0,20,3,C142794,M32828,49,147,1,0,42.0,34.0,0,0.0,0
TXL98786AZ4IMBHS,2024-03-09 04:23:23,8.32,ecommerce,grocery,FR,DE,1,0,0,0,4,5,C122436,M22831,71,4,0,0,39.0,36.0,0,0.0,0
TXWJ8I7SG2OGYGXJ,2024-02-21 22:15:33,26.7,pos,travel,DE,PL,1,0,0,1,22,2,C808825,M43914,39,25,0,0,20.0,59.0,0,0.0,0
TXUL4A471G2NCPR9,2024-03-03 13:14:26,40.83,pos,fuel,FR,NL,1,0,0,1,13,6,C568252,M47470,51,64,0,0,28.0,66.0,0,0.0,0
TX78KM6FLL3BDR73,2024-03-17 21:59:01,19.71,ecommerce,digital_services,FR,CN,1,1,0,0,21,6,C425595,M50020,23,143,0,0,27.0,48.0,0,0.0,0
TXUXBJBIKLX5O7P8,2024-01-06 20:23:28,37.12,pos,fuel,PL,IN,1,0,0,1,20,5,C573098,M82750,51,107,0,0,32.0,91.0,1,11.33,0
TX1RVGOZDKR3Z6Y4,2024-02-16 10:46:51,40.11,pos,grocery,DE,DE,0,0,1,1,10,4,C344685,M59390,40,155,0,0,27.0,82.0,1,0.0,0
TX6GTTJXBO6HEV7R,2024-03-15 18:28:11,13.4,pos,travel,DE,US,1,0,0,1,18,4,C840087,M15233,41,121,0,0,14.0,60.0,0,0.0,0
TXDX56NP8W33N7CM,2024-02-25 08:38:08,27.29,mobile,grocery,FR,ES,1,0,0,0,8,6,C491983,M16698,59,54,0,1,32.0,75.0,1,2.11,0
TX9QAEF2VLSV9S1T,2024-03-16 03:09:25,7.35,ecommerce,grocery,PL,PL,0,0,1,0,3,5,C734475,M46868,53,84,0,0,26.0,69.0,1,27.68,0
TXLK3UCQYXZ5MZS2,2024-02-09 01:45:04,48.64,pos,digital_services,NL,ES,1,0,0,1,1,4,C562462,M28304,30,163,0,0,22.0,69.0,0,0.0,1
TXPZNBXW2LM8ND6J,2024-02-01 15:56:29,27.29,pos,fuel,PL,US,1,0,0,1,15,3,C503902,M62827,19,38,0,0,35.0,57.0,0,0.0,0
TXA9IEUQONHLGZO1,2024-02-23 10:10:03,81.41,ecommerce,gaming,UK,NL,1,0,0,0,10,4,C128538,M18321,50,39,0,0,45.0,38.0,2,18.3,0
TXN4TOFI208L210G,2024-02-22 18:26:34,86.71,ecommerce,gaming,UK,NG,1,1,0,0,18,3,C811887,M29054,64,79,0,0,50.0,42.0,0,0.0,0
TX4CDO75XESD5JHT,2024-03-10 02:51:36,36.15,pos,gaming,DE,UK,1,0,0,1,2,6,C423628,M58976,52,71,0,0,41.0,62.0,0,0.0,0
TXEJ2ED7OE3YNHP7,2024-01-24 17:25:32,16.22,pos,fuel,PL,ES,1,0,0,1,17,2,C455644,M75642,54,107,0,0,53.0,78.0,0,0.0,0
TX0R2UC6BY79FGTY,2024-02-13 02:53:17,20.14,pos,electronics,DE,FR,1,0,0,1,2,1,C801397,M69961,18,69,0,0,29.0,60.0,0,0.0,0
TXYE1DGPLC24R8KX,2024-03-13 13:54:25,77.21,pos,digital_services,NL,US,1,0,0,1,13,2,C921714,M29239,33,43,0,1,34.0,59.0,0,0.0,0
TXJJ2S57QHR9FPR8,2024-03-01 00:51:59,42.72,pos,digital_services,DE,IN,1,0,0,1,0,4,C888723,M57077,78,179,0,0,41.0,72.0,0,0.0,0
TX1U0GFVQOFVOA9X,2024-02-18 17:23:00,23.89,ecommerce,electronics,NL,ES,1,0,0,0,17,6,C762362,M43261,43,17,0,0,50.0,39.0,0,0.0,0
TXKS3H5PBD8OQW1V,2024-01-07 08:46:45,9.51,pos,grocery,FR,NG,1,1,0,1,8,6,C377256,M73802,70,35,0,0,70.0,68.0,0,0.0,0
TXWK34R6T5402RJP,2024-01-23 21:10:03,28.12,ecommerce,restaurants,FR,FR,0,0,1,0,21,1,C748532,M79523,84,169,0,0,40.0,57.0,0,0.0,0
TXROSR43TDOBSYW6,2024-01-11 02:13:40,21.85,pos,digital_services,DE,DE,0,0,1,1,2,3,C291594,M55965,57,94,0,0,0.0,62.0,0,0.0,0
TX8EKZF04X5NJDW3,2024-03-13 05:50:47,8.34,ecommerce,fuel,FR,US,1,0,0,0,5,2,C184735,M68545,74,141,0,0,36.0,41.0,0,0.0,0
TXJT9JU9C1QTX2BF,2024-03-03 01:41:57,23.22,ecommerce,electronics,PL,NL,1,0,0,0,1,6,C402542,M46620,24,140,0,0,3.0,40.0,0,0.0,0
TX9RHDEHY4LFKSMK,2024-03-19 05:46:21,22.99,pos,fashion,PL,NG,1,1,0,1,5,1,C176699,M37860,66,139,0,0,43.0,82.0,1,17.5,0
TX4OB2LEUE5WA9S2,2024-01-23 03:53:10,10.49,mobile,grocery,DE,DE,0,0,1,0,3,1,C923842,M75941,48,175,0,0,13.0,73.0,0,0.0,0
TXY01SZ4GBEXTXP9,2024-03-04 04:17:59,36.66,ecommerce,travel,NL,CN,1,1,0,0,4,0,C833612,M94384,29,89,0,0,61.0,41.0,0,0.0,0
TX8JNH3GU7L6O70D,2024-02-23 20:26:18,12.31,pos,gaming,DE,NL,1,0,0,1,20,4,C601994,M66313,55,142,0,0,42.0,66.0,1,12.99,0
TXU5GHM3H0S7WG4O,2024-01-31 14:32:12,75.11,ecommerce,digital_services,UK,US,1,0,0,0,14,2,C156466,M41763,83,129,0,0,39.0,47.0,8,35.94,0
TX59HLHD9JL11K9Y,2024-02-16 01:13:45,17.58,pos,grocery,NL,FR,1,0,0,1,1,4,C909403,M92806,22,73,0,0,59.0,60.0,0,0.0,0
TX9EZ6HC1HA2WX30,2024-01-31 23:59:07,7.64,ecommerce,restaurants,ES,IN,1,0,0,0,23,2,C150226,M39001,28,157,0,0,37.0,38.0,1,7.3,0
TXFNTJO8WERM74Q8,2024-01-08 00:50:15,121.85,ecommerce,digital_services,FR,IN,1,0,0,0,0,0,C574543,M16817,54,161,0,0,38.0,48.0,0,0.0,0
TX456K9A64M94FAJ,2024-03-16 20:11:34,19.22,ecommerce,fashion,NL,NG,1,1,0,0,20,5,C245382,M16208,39,56,0,0,42.0,34.0,8,5.93,0
TXCPRFKPSAACTK1F,2024-03-03 12:41:24,29.81,pos,fashion,DE,NL,1,0,0,1,12,6,C187288,M90752,57,126,0,0,42.0,50.0,1,13.41,0
TX9NKSDRN8ED95MV,2024-01-10 14:05:13,36.43,ecommerce,fuel,PL,UK,1,0,0,0,14,2,C277102,M76306,21,27,0,0,36.0,52.0,2,17.76,0
TXX5EBWCTSHA28TB,2024-02-28 22:11:32,5.46,pos,grocery,PL,CN,1,1,0,1,22,2,C686100,M96748,52,94,0,0,55.0,70.0,1,9.45,0
TXV8NP2P7LPPTXJ0,2024-02-11 09:32:39,34.09,mobile,gaming,FR,NG,1,1,0,0,9,6,C981311,M35887,29,108,1,0,49.0,52.0,0,0.0,0
TXE9MYGX1OTKZ36O,2024-02-16 10:28:29,5.36,pos,fashion,UK,US,1,0,0,1,10,4,C689441,M85139,39,128,1,0,16.0,54.0,1,25.91,0
TXZLUJAMBLDKXY85,2024-01-09 18:54:25,59.59,pos,fashion,UK,NG,1,1,0,1,18,1,C987164,M94503,26,102,0,0,57.0,59.0,1,10.54,0
TXO7E4PVNFCGQVOE,2024-01-13 04:30:44,4.51,ecommerce,electronics,UK,ES,1,0,0,0,4,5,C997008,M68709,60,54,0,0,22.0,40.0,0,0.0,0
TX8ZZM8RGJE5KRPC,2024-01-30 10:03:14,49.21,ecommerce,gaming,DE,PL,1,0,0,0,10,1,C257209,M19056,45,8,0,0,38.0,31.0,0,0.0,0
TXWKG03XRXZE6VW8,2024-01-22 00:39:32,44.63,pos,fuel,PL,PL,0,0,1,1,0,0,C386797,M68494,32,176,0,0,24.0,70.0,0,0.0,0
TX7YZ90K1K6OO441,2024-03-16 18:19:45,58.41,pos,electronics,ES,UK,1,0,0,1,18,5,C370910,M98158,82,125,0,0,53.0,55.0,0,0.0,0
TXLC6SOHV68XRQNU,2024-02-18 08:00:47,15.93,ecommerce,electronics,PL,UK,1,0,0,0,8,6,C169066,M93876,31,148,0,0,41.0,44.0,4,92.25,0
TXI1RHWEBCEZ87VZ,2024-02-04 19:47:08,70.87,pos,digital_services,NL,FR,1,0,0,1,19,6,C934900,M24778,40,85,0,0,58.0,53.0,1,17.85,0
TX72Z8YTMAULKXGB,2024-01-26 20:15:02,15.9,pos,digital_services,PL,US,1,0,0,1,20,4,C586603,M35595,53,68,0,0,64.0,57.0,0,0.0,0
TXGRSM4Q1UWY83XH,2024-02-19 00:35:53,81.67,ecommerce,digital_services,DE,IN,1,0,0,0,0,0,C915311,M80667,59,178,0,0,21.0,32.0,0,0.0,0
TX94JHU1C94ZYM4B,2024-01-30 01:40:32,48.47,ecommerce,fuel,NL,ES,1,0,0,0,1,1,C123616,M84328,25,53,0,0,38.0,49.0,1,22.68,0
TX6A79CBLGQQI9LR,2024-03-05 19:16:11,46.99,mobile,travel,ES,CN,1,1,0,0,19,1,C529682,M63853,45,142,0,0,64.0,66.0,1,14.52,0
TXOT8081S7KNFYNM,2024-03-06 06:30:19,92.76,pos,fashion,ES,PL,1,0,0,1,6,2,C662371,M19873,38,166,0,0,37.0,58.0,2,39.98,0
TXVMCWGV52J4LID1,2024-01-22 03:57:54,30.42,pos,fashion,ES,UK,1,0,0,1,3,0,C955593,M97214,60,110,0,0,34.0,51.0,1,23.33,0
TX1S2C93T6Z6YDLT,2024-03-25 10:50:41,116.15,ecommerce,grocery,NL,UK,1,0,0,0,10,0,C383416,M79435,53,138,0,0,31.0,27.0,1,11.94,0
TXBECV1WIQT7RDJ6,2024-03-07 19:42:43,30.21,ecommerce,grocery,FR,US,1,0,0,0,19,3,C544839,M80080,26,117,0,0,39.0,37.0,0,0.0,0
TX922WKOGL8TLD5E,2024-03-30 05:33:04,39.69,pos,fashion,DE,ES,1,0,0,1,5,5,C783747,M91129,57,51,0,1,22.0,46.0,1,1.59,0
TXXDWLO7E02I3ARS,2024-01-27 21:10:11,42.56,ecommerce,travel,ES,NL,1,0,0,0,21,5,C402039,M95574,21,20,0,0,30.0,36.0,1,7.89,0
TXUACOTMO87H8TAO,2024-03-23 21:14:04,59.46,pos,digital_services,PL,NL,1,0,0,1,21,5,C619577,M27006,41,34,0,0,58.0,64.0,0,0.0,0
TX0QZQEC4V6B9OEY,2024-03-03 23:02:33,57.08,pos,fuel,DE,FR,1,0,0,1,23,6,C190440,M85339,80,76,0,0,60.0,68.0,0,0.0,0
TXTFNWY33HZYZ9C8,2024-01-28 16:19:34,19.58,ecommerce,digital_services,DE,ES,1,0,0,0,16,6,C995693,M76373,63,66,0,0,57.0,44.0,1,10.14,0
TX4W8M6C4ZTOYJO0,2024-01-02 23:29:21,40.45,pos,grocery,FR,CN,1,1,0,1,23,1,C795167,M44964,80,37,0,0,48.0,71.0,0,0.0,0
TXR3HD28B554ZOT4,2024-02-28 09:43:09,13.24,pos,grocery,PL,ES,1,0,0,1,9,2,C868031,M56797,73,150,0,0,26.0,31.0,0,0.0,0
TXH6C680KWLVY9IU,2024-01-23 18:52:43,31.12,pos,digital_services,PL,NG,1,1,0,1,18,1,C844283,M49093,29,125,0,0,54.0,53.0,2,66.82,0
TX5CDTCDTOJQKVTT,2024-03-30 04:49:10,34.33,pos,digital_services,DE,CN,1,1,0,1,4,5,C130135,M37361,42,156,0,0,58.0,61.0,0,0.0,0
TXZA33WA28LUAJWP,2024-02-11 16:36:09,4.41,pos,electronics,ES,FR,1,0,0,1,16,6,C683557,M99002,56,25,0,0,52.0,62.0,1,6.61,0
TXOMLEDHNWB1OO3P,2024-03-07 11:58:37,24.03,ecommerce,fashion,PL,DE,1,0,0,0,11,3,C424496,M82713,84,78,0,0,26.0,47.0,0,0.0,0
TXR8O590PXHPK0RO,2024-02-26 00:15:54,166.16,pos,digital_services,DE,PL,1,0,0,1,0,0,C394853,M35081,55,170,0,0,27.0,59.0,0,0.0,0
TXSADXR86LW1SS7R,2024-03-04 00:00:58,10.93,pos,travel,ES,DE,1,0,0,1,0,0,C593220,M80565,83,78,0,0,57.0,72.0,0,0.0,0
TXNZQGBFS0ZFOW9D,2024-01-09 03:32:31,24.5,pos,electronics,PL,IN,1,0,0,1,3,1,C169500,M33340,46,46,0,0,29.0,76.0,0,0.0,0
TXQGSVCQTSCR776A,2024-03-23 04:52:11,15.71,pos,electronics,PL,IN,1,0,0,1,4,5,C753294,M49691,34,51,0,0,51.0,58.0,0,0.0,0
TXCVI4I1PVCPM59G,2024-03-02 04:55:34,6.7,mobile,fashion,NL,NG,1,1,0,0,4,5,C149142,M88300,54,96,0,0,37.0,64.0,0,0.0,0
TXD0DD78FD51VOCO,2024-01-29 23:11:44,26.57,pos,fuel,FR,ES,1,0,0,1,23,0,C197518,M73880,39,25,0,0,43.0,40.0,1,15.55,0
TXYX0VLRWTKQ1IHF,2024-03-29 09:45:36,12.7,pos,grocery,PL,US,1,0,0,1,9,4,C579678,M52312,68,157,0,0,43.0,58.0,3,60.75,0
TXZE2G4465Q6MSI1,2024-01-19 02:42:27,7.37,ecommerce,restaurants,UK,ES,1,0,0,0,2,4,C349596,M60565,47,22,0,0,41.0,52.0,0,0.0,0
TXATK24OC6RT4CCX,2024-02-05 22:13:46,40.28,ecommerce,restaurants,NL,ES,1,0,0,0,22,0,C535159,M60006,37,178,0,0,33.0,45.0,0,0.0,0
TXDO0T6M52LRWL7L,2024-03-07 13:48:16,82.74,mobile,fuel,DE,CN,1,1,0,0,13,3,C736965,M18989,49,40,0,0,42.0,58.0,0,0.0,0
TX2LB623NHR111BC,2024-01-16 06:47:21,38.26,pos,electronics,NL,NL,0,0,1,1,6,1,C412865,M26578,28,140,0,0,21.0,57.0,0,0.0,0
TX50WILWL7F88XOK,2024-03-22 05:30:00,22.68,pos,digital_services,PL,DE,1,0,0,1,5,4,C299471,M48505,26,20,0,0,48.0,88.0,1,11.62,0
TXGV8X0V5IZ78J9C,2024-01-07 18:54:09,24.29,pos,fashion,DE,CN,1,1,0,1,18,6,C436091,M88387,25,112,0,0,56.0,61.0,0,0.0,0
TXTO5C7IZHK91PWK,2024-02-29 15:09:58,29.74,ecommerce,electronics,NL,ES,1,0,0,0,15,3,C916602,M15535,35,30,0,1,43.0,27.0,1,20.94,0
TX1FWYS8IZUJN1OS,2024-02-26 16:12:18,23.95,pos,fashion,FR,CN,1,1,0,1,16,0,C299332,M36457,80,78,0,0,61.0,35.0,1,12.64,0
TXQTY06D0IRZYRR9,2024-02-17 20:47:48,58.86,pos,digital_services,UK,FR,1,0,0,1,20,5,C231568,M81220,44,34,0,0,36.0,44.0,1,2.01,0
TX6YOYK0ENW400YA,2024-03-21 22:14:42,23.58,pos,travel,PL,CN,1,1,0,1,22,3,C519604,M64612,25,121,0,0,65.0,63.0,0,0.0,0
TXQLJET8YRFIG7E3,2024-01-13 21:30:45,18.13,pos,restaurants,DE,NL,1,0,0,1,21,5,C465660,M69679,80,47,0,0,18.0,64.0,0,0.0,0
TXD0VEYBG8Z25HX4,2024-03-29 13:14:12,7.07,ecommerce,grocery,FR,DE,1,0,0,0,13,4,C250594,M62378,36,140,0,0,25.0,22.0,1,16.74,0
TXEEFYWFKQ5X5LT7,2024-02-06 22:49:44,39.06,ecommerce,travel,FR,NG,1,1,0,0,22,1,C161203,M70892,46,65,0,1,71.0,46.0,0,0.0,0
TX4YQAO5Y46SDDNX,2024-01-07 20:12:17,34.87,pos,digital_services,NL,US,1,0,0,1,20,6,C249592,M77410,31,15,0,0,13.0,53.0,0,0.0,0
TXVOGB3PEZBNALT2,2024-02-17 13:09:23,25.3,pos,travel,NL,ES,1,0,0,1,13,5,C950891,M26938,24,103,0,0,60.0,66.0,0,0.0,0
TXHYSXBL5W6O82BP,2024-03-18 13:19:06,14.28,ecommerce,digital_services,DE,DE,0,0,1,0,13,0,C294364,M40108,36,3,0,0,13.0,54.0,0,0.0,0
TX7V2JGUEZ1VBGNR,2024-01-28 06:18:13,47.35,pos,travel,FR,NL,1,0,0,1,6,6,C280808,M21513,49,129,0,0,33.0,73.0,1,13.67,0
TXZIDVH825TTXQWA,2024-01-05 01:53:23,11.67,ecommerce,fuel,FR,NL,1,0,0,0,1,4,C196363,M24000,31,175,0,0,41.0,51.0,0,0.0,0
TXL473M4UFDRNI64,2024-03-14 00:42:07,49.45,pos,gaming,PL,ES,1,0,0,1,0,3,C575407,M81975,50,78,0,0,51.0,50.0,1,1.06,0
TX932Y3YUFW32F10,2024-02-07 21:06:30,5.89,pos,fashion,NL,IN,1,0,0,1,21,2,C697197,M78109,65,179,0,0,31.0,48.0,0,0.0,0
TXRCISOS74AHN9ZJ,2024-03-19 14:26:33,66.66,pos,fuel,FR,NG,1,1,0,1,14,1,C606764,M44473,23,172,0,0,30.0,63.0,0,0.0,0
TXYH4VZ1WAOB44MN,2024-02-10 08:59:10,22.74,ecommerce,fashion,UK,DE,1,0,0,0,8,5,C254549,M29417,53,14,0,0,33.0,40.0,0,0.0,0
TXXOKACQE7Q0PWNU,2024-03-12 18:40:31,6.16,ecommerce,fashion,DE,ES,1,0,0,0,18,1,C540941,M56779,62,147,0,0,36.0,46.0,0,0.0,0
TXF88IOAXS2UNKQ8,2024-03-24 16:53:02,9.42,ecommerce,gaming,NL,PL,1,0,0,0,16,6,C870050,M14182,58,157,0,0,41.0,34.0,2,47.06,0
TXEY1NTCE6F2ORPK,2024-02-29 02:33:18,20.93,mobile,grocery,DE,PL,1,0,0,0,2,3,C236348,M77411,33,56,1,0,31.0,66.0,1,14.65,0
TXI6V8FTBXFM4ZUA,2024-01-16 21:06:29,17.9,ecommerce,digital_services,NL,NL,0,0,1,0,21,1,C699901,M97346,73,66,0,0,18.0,54.0,1,5.74,0
TX9V5S79BDLENY7P,2024-01-05 00:30:58,9.61,mobile,grocery,ES,US,1,0,0,0,0,4,C773402,M92316,58,9,0,0,45.0,65.0,0,0.0,0
TXYASYIAKYAQ4656,2024-02-03 19:22:40,74.62,ecommerce,grocery,FR,DE,1,0,0,0,19,5,C620199,M50820,56,78,0,0,35.0,42.0,0,0.0,0
TXKDAAJ83319OOKE,2024-02-04 19:16:29,181.27,pos,fuel,ES,NG,1,1,0,1,19,6,C247219,M38792,23,71,0,0,40.0,44.0,0,0.0,1
TX3ALVIZZIVF773Q,2024-01-04 16:20:14,13.32,pos,electronics,UK,ES,1,0,0,1,16,3,C308933,M84964,40,164,0,0,51.0,69.0,1,28.33,0
TXVLTGW7QZN12MD5,2024-02-16 00:42:05,38.03,pos,fashion,ES,PL,1,0,0,1,0,4,C876153,M90969,66,39,0,0,12.0,49.0,0,0.0,0
TXFQY9LEDU7R7PWA,2024-02-03 04:36:36,100.89,ecommerce,fuel,FR,IN,1,0,0,0,4,5,C408133,M81397,28,8,0,0,29.0,52.0,0,0.0,0
TX8Z47F532Y8OLTO,2024-02-29 04:57:05,17.06,pos,fuel,UK,NL,1,0,0,1,4,3,C837674,M46041,81,53,0,0,34.0,65.0,0,0.0,0
TXN8MLGYB1ZNLNZA,2024-01-22 19:08:51,36.43,pos,grocery,FR,NG,1,1,0,1,19,0,C179451,M35102,50,139,0,0,58.0,52.0,0,0.0,0
TXE9ZDNFV2EXYF5N,2024-03-28 08:50:26,103.61,ecommerce,restaurants,NL,ES,1,0,0,0,8,3,C216406,M41394,49,1,0,0,41.0,44.0,0,0.0,0
TXABVPTHD6RSY46E,2024-01-15 19:39:41,50.92,pos,digital_services,FR,IN,1,0,0,1,19,0,C481356,M21893,60,43,0,0,42.0,62.0,0,0.0,0
TXL9XBWW5ZKMECNS,2024-01-09 07:58:06,8.84,pos,digital_services,PL,PL,0,0,1,1,7,1,C674090,M56391,65,144,0,0,21.0,77.0,1,20.2,0
TXDMD44J6FRO7ULD,2024-03-21 08:55:01,7.38,ecommerce,grocery,UK,UK,0,0,1,0,8,3,C147275,M47347,60,31,0,0,18.0,48.0,1,8.88,0
TXTSIUF1LSORO3Y6,2024-03-01 03:19:02,38.59,ecommerce,gaming,UK,DE,1,0,0,0,3,4,C449049,M74934,66,73,0,0,29.0,30.0,0,0.0,0
TXM0YS1QL9IP94Y9,2024-02-22 15:19:52,15.39,ecommerce,fashion,PL,NG,1,1,0,0,15,3,C186080,M15386,24,38,0,0,33.0,21.0,0,0.0,0
TXWLR9GMS10U4N40,2024-03-16 17:36:15,57.53,pos,travel,FR,PL,1,0,0,1,17,5,C566421,M89059,20,133,0,0,35.0,60.0,2,33.95,0
TXMMQBMHPWKRD7I8,2024-03-10 01:45:29,5.12,ecommerce,travel,PL,US,1,0,0,0,1,6,C556340,M93222,82,90,1,0,51.0,23.0,0,0.0,0
TXI2VYJ74W6QN39D,2024-01-24 17:50:56,25.86,ecommerce,electronics,PL,IN,1,0,0,0,17,2,C191933,M20811,23,177,0,0,35.0,47.0,0,0.0,0
TXY49TL413O8RXH8,2024-02-19 16:07:24,12.41,pos,restaurants,DE,CN,1,1,0,1,16,0,C228645,M98345,28,147,0,0,48.0,57.0,1,9.1,0
TXFQVHN5BSY2Y40B,2024-02-05 13:52:18,13.48,mobile,restaurants,NL,DE,1,0,0,0,13,0,C545832,M30259,19,27,0,1,35.0,52.0,0,0.0,0
TXP1AGRI403N1U0O,2024-01-28 02:33:38,5.82,pos,fuel,FR,FR,0,0,1,1,2,6,C941329,M62641,20,141,0,0,35.0,75.0,1,21.93,0
TXYOMAEQ034ALP9H,2024-03-12 22:20:40,14.57,pos,electronics,ES,ES,0,0,1,1,22,1,C790188,M45091,73,26,0,0,41.0,78.0,0,0.0,0
TXJJF5K7O8M554T3,2024-01-12 07:44:12,4.81,pos,digital_services,ES,ES,0,0,1,1,7,4,C313428,M77096,48,156,0,0,24.0,77.0,1,6.92,0
TXLMMJHTEWJBGU9J,2024-01-29 19:11:42,19.72,pos,fashion,PL,FR,1,0,0,1,19,0,C626318,M29813,69,85,0,0,24.0,70.0,1,54.69,0
TXE4GAZDJIQZ1IHS,2024-02-29 19:10:45,12.26,pos,fuel,NL,NG,1,1,0,1,19,3,C899931,M62654,84,149,0,0,30.0,56.0,1,22.4,0
TXN0XRTZJI0SE2AE,2024-03-07 10:25:54,118.77,pos,fuel,DE,IN,1,0,0,1,10,3,C732012,M40545,21,46,0,0,26.0,42.0,0,0.0,0
TX3O2SZC92NX3X5I,2024-03-13 04:40:52,26.52,mobile,grocery,FR,ES,1,0,0,0,4,2,C475952,M11920,63,58,0,0,44.0,75.0,1,34.72,0
TXJ09TTXY01PAQ97,2024-03-11 18:16:58,17.64,ecommerce,electronics,NL,CN,1,1,0,0,18,0,C459673,M68232,67,37,0,0,49.0,36.0,0,0.0,0
TXY3UJCNR8J9ZF3E,2024-03-15 19:06:22,6.41,ecommerce,grocery,UK,NL,1,0,0,0,19,4,C836123,M55328,32,9,0,0,29.0,21.0,0,0.0,0
TXOMY6IC7EYO328P,2024-02-25 03:54:57,4.67,pos,restaurants,NL,ES,1,0,0,1,3,6,C163442,M79997,29,149,0,0,13.0,51.0,1,6.57,0
TXP06K87PJEE3TOS,2024-01-17 08:17:16,3.65,pos,gaming,UK,NL,1,0,0,1,8,2,C872739,M72989,46,118,0,0,18.0,58.0,0,0.0,0
TX10J9LK37PQGSCM,2024-02-11 07:03:59,17.27,pos,restaurants,NL,ES,1,0,0,1,7,6,C774730,M21281,72,93,0,0,23.0,63.0,1,9.61,0
TXW2EP7O8HJ9V32Q,2024-03-21 19:53:29,42.03,ecommerce,grocery,NL,PL,1,0,0,0,19,3,C218740,M59151,72,24,0,0,33.0,40.0,0,0.0,0
TXMG95FP3L7RHR1Y,2024-01-01 16:35:24,33.5,pos,digital_services,ES,PL,1,0,0,1,16,0,C657555,M85293,27,173,0,0,42.0,64.0,1,1.37,0
TXSIEPZNQ3Z3HNGT,2024-03-06 10:02:32,29.38,pos,electronics,DE,DE,0,0,1,1,10,2,C478693,M53280,29,161,0,0,20.0,65.0,0,0.0,0
TXSZGCSP1EOC1VAF,2024-03-05 01:21:30,18.65,ecommerce,restaurants,PL,CN,1,1,0,0,1,1,C297227,M52014,33,109,0,0,33.0,28.0,0,0.0,0
TX13GNYGH387QAG0,2024-02-23 09:44:35,27.09,pos,restaurants,PL,NG,1,1,0,1,9,4,C190439,M94312,68,20,0,0,32.0,69.0,0,0.0,0
